id;code;first_language;ip;region;gender;age;laterality;numeros_errors;topos_errors;palabras_errors;puntuacion_time_length;puntuacion_distance;instrucciones_2_time_length;instrucciones_2_distance;topos_time_length;topos_hits;topos_distance;numeros_time_length;numeros_clicks;numeros_distance;botones4_2_time_length;botones4_2_distance;botones4_time_length;botones4_distance;instrucciones_3_time_length;instrucciones_3_distance;puntuacion_3_time_length;puntuacion_3_distance;puntuacion_2_time_length;puntuacion_2_distance;acrobatas_time_length;acrobatas_distance;resultado3_time_length;resultado3_distance;resultado2_time_length;resultado2_distance;resultado1_time_length;resultado1_distance;botones4_3_time_length;botones4_3_distance;instrucciones_1_time_length;instrucciones_1_distance;palabras_time_length;palabras_distance;palabras_key_ups;resultado4_time_length;resultado4_distance;puntuacion_4_time_length;puntuacion_4_distance;botones4_4_time_length;botones4_4_distance;botones4_5_time_length;botones4_5_distance
2144;UNKNOWN;en;121.52.153.100;PK;MAN;19;RIGHT;0;2;0;1767;48.0;5595;1198.0;14253;10;5160.0;33733;20;16790.0;1912;747.0;4045;1646.0;5298;979.0;-;-;1644;54.0;16217;4394.0;4038;219.0;10004;1022.0;3033;0.0;1374;774.0;38014;8053.0;5610;0.0;21;5093;782.0;-;-;-;-;-;-
2145;UNKNOWN;en;121.52.153.100;PK;MAN;19;LEFT;0;1;6;1139;14.0;2046;157.0;15045;11;3947.0;47458;20;13616.0;1665;257.0;13347;799.0;6178;643.0;-;-;1824;40.0;7639;1137.0;2330;109.0;7789;78.0;3118;0.0;1570;850.0;10828;614.0;1679;0.0;27;5388;99.0;-;-;-;-;-;-
2147;UNKNOWN;en;121.52.153.100;PK;MAN;18;RIGHT;0;4;29;994;44.0;1017;233.0;15816;8;6196.0;43548;20;17641.0;1286;542.0;5861;488.0;909;177.0;-;-;1980;276.0;47341;14706.0;2552;799.0;3274;2568.0;3111;0.0;1201;786.0;18942;1823.0;7309;0.0;50;3337;1691.0;-;-;-;-;-;-
2150;UNKNOWN;en;121.52.153.100;PK;MAN;20;RIGHT;6;8;5;1110;164.0;7211;270.0;16193;4;4121.0;60402;26;13992.0;1823;147.0;4754;129.0;2213;430.0;-;-;3110;216.0;34661;3864.0;3018;0.0;4998;83.0;2976;0.0;1424;341.0;10847;513.0;15403;0.0;26;2997;0.0;-;-;-;-;-;-
2151;UNKNOWN;en;121.52.153.100;PK;MAN;18;LEFT;0;5;3;1079;164.0;3693;778.0;15845;7;3521.0;35176;20;11031.0;1803;725.0;3079;1488.0;3713;1403.0;-;-;1827;177.0;9814;989.0;2638;110.0;10902;385.0;2156;0.0;766;89.0;9970;2258.0;5925;0.0;24;962;0.0;-;-;-;-;-;-
2152;UNKNOWN;en;121.52.153.100;PK;MAN;19;RIGHT;1;4;0;2013;269.0;16591;967.0;14570;8;4299.0;29067;21;10673.0;1782;675.0;5271;694.0;8046;484.0;2063;23.0;1476;75.0;28929;4492.0;3715;550.0;10720;270.0;1976;0.0;2784;209.0;20625;383.0;17029;0.0;21;6080;0.0;-;-;-;-;-;-
2153;UNKNOWN;en;121.52.153.100;PK;MAN;19;LEFT;11;3;0;1472;20.0;846;202.0;15834;9;7160.0;54496;31;22400.0;1526;508.0;3419;683.0;1187;315.0;-;-;2332;99.0;9486;1561.0;2401;301.0;4198;270.0;2907;0.0;915;242.0;1352;27.0;8487;0.0;21;1177;64.0;-;-;-;-;-;-
2154;UNKNOWN;en;121.52.153.100;PK;MAN;18;RIGHT;90;12;0;2255;264.0;1973;1015.0;16388;0;1396.0;197779;110;30886.0;2594;279.0;4334;1287.0;3002;376.0;2504;8.0;1610;3.0;14112;1659.0;6996;146.0;25381;372.0;-;-;975;260.0;7109;716.0;27375;0.0;21;8138;419.0;-;-;-;-;-;-
2156;UNKNOWN;en;121.52.153.100;PK;MAN;20;RIGHT;0;2;0;956;45.0;7498;967.0;15055;10;4189.0;27977;20;11696.0;1484;150.0;3410;375.0;4289;870.0;2046;21.0;1817;74.0;9890;703.0;2960;639.0;18879;2014.0;2798;0.0;812;228.0;6065;167.0;794;0.0;21;3929;503.0;-;-;-;-;-;-
2157;UNKNOWN;en;121.52.153.100;PK;MAN;19;RIGHT;0;1;0;846;33.0;1834;465.0;14466;11;5541.0;34501;20;18594.0;1351;433.0;3222;841.0;1038;205.0;-;-;2990;168.0;12340;1995.0;4881;3.0;13043;383.0;2949;0.0;6600;472.0;1295;1.0;2808;0.0;21;3278;59.0;-;-;-;-;-;-
2158;UNKNOWN;en;121.52.153.100;PK;MAN;18;RIGHT;15;5;0;956;74.0;2076;355.0;15958;7;5998.0;28923;35;11227.0;1135;185.0;1162;253.0;1595;260.0;-;-;2095;92.0;7765;1321.0;1033;0.0;21061;601.0;2332;0.0;1455;320.0;1501;1.0;633;0.0;21;13;0.0;-;-;-;-;-;-
2159;UNKNOWN;en;121.52.153.100;PK;MAN;19;LEFT;0;5;0;1224;69.0;2941;699.0;15502;7;3793.0;32641;20;14414.0;1784;239.0;1521;501.0;4422;266.0;-;-;2362;7.0;3044;305.0;2617;236.0;8588;150.0;2712;0.0;1036;78.0;3000;431.0;8622;0.0;21;2742;14.0;-;-;-;-;-;-
2160;UNKNOWN;en;121.52.153.100;PK;MAN;18;RIGHT;0;4;5;745;167.0;1566;427.0;15637;8;5875.0;34282;20;12759.0;1248;280.0;1526;366.0;3199;256.0;-;-;1759;72.0;8291;1906.0;2390;16.0;1693;160.0;1791;0.0;1796;1534.0;3588;1792.0;4739;0.0;26;3225;180.0;-;-;-;-;-;-
2161;UNKNOWN;en;121.52.153.100;PK;MAN;19;RIGHT;1;7;8;1491;17.0;5632;621.0;16487;5;3323.0;44646;21;15972.0;1421;303.0;5039;192.0;5897;646.0;2293;49.0;1449;6.0;23672;4714.0;1793;1.0;2799;45.0;3219;0.0;2147;556.0;6693;69.0;21414;0.0;29;2293;16.0;-;-;-;-;-;-
2163;UNKNOWN;en;121.52.153.100;PK;MAN;20;RIGHT;0;0;0;3169;130.0;1608;327.0;14542;12;5176.0;25351;20;12322.0;1849;485.0;1544;511.0;1577;173.0;1472;10.0;48923;438.0;5966;1351.0;6254;1512.0;2748;177.0;944;0.0;7729;2536.0;1189;659.0;1374;0.0;21;5164;314.0;-;-;-;-;-;-
2164;UNKNOWN;en;121.52.153.100;PK;MAN;20;LEFT;0;0;0;997;34.0;1248;444.0;14478;12;6075.0;34715;20;17136.0;1332;414.0;1274;390.0;953;215.0;-;-;2695;33.0;8568;294.0;1800;41.0;3867;262.0;3011;0.0;1293;164.0;873;14.0;2245;0.0;21;794;4.0;-;-;-;-;-;-
2165;UNKNOWN;en;121.52.153.100;PK;MAN;18;LEFT;0;1;4;871;216.0;1267;214.0;14833;11;5409.0;24785;20;13442.0;1276;273.0;1120;338.0;1398;308.0;-;-;3825;139.0;38897;2158.0;2120;38.0;3437;474.0;3563;0.0;1488;158.0;4964;1039.0;3640;0.0;25;4984;4.0;-;-;-;-;-;-
2168;UNKNOWN;en;121.52.153.100;PK;MAN;19;LEFT;1;3;0;735;238.0;1351;305.0;15796;9;5227.0;27878;21;13285.0;825;269.0;1155;404.0;1122;185.0;-;-;1192;284.0;7689;450.0;1532;99.0;3633;161.0;1144;0.0;1257;943.0;1032;153.0;6312;0.0;21;3801;216.0;-;-;-;-;-;-
2170;UNKNOWN;en;5.254.65.104;RO;MAN;22;RIGHT;1;8;0;3180;344.0;3728;291.0;18474;4;4264.0;41143;21;27012.0;2825;260.0;5043;276.0;3565;446.0;4810;57.0;2160;188.0;13755;1067.0;3870;945.0;9900;375.0;9848;0.0;2347;482.0;1373;701.0;6292;0.0;21;5902;1303.0;-;-;-;-;-;-
2179;UNKNOWN;en;182.186.134.215;PK;MAN;19;LEFT;0;10;1;1494;130.0;5234;199.0;19071;2;3936.0;35097;20;11131.0;2873;933.0;1812;504.0;2945;343.0;1879;11.0;1667;164.0;11101;1111.0;2788;57.0;12950;1561.0;7684;0.0;2640;416.0;1291;34.0;3106;0.0;22;5319;51.0;-;-;-;-;-;-
2180;UNKNOWN;en;182.186.240.26;PK;MAN;18;RIGHT;0;7;0;1193;16.0;5891;470.0;17090;5;4603.0;28931;20;8509.0;1496;728.0;1394;1175.0;4645;253.0;2077;1.0;993;51.0;12143;899.0;1890;8.0;3644;358.0;6049;0.0;1444;641.0;5414;150.0;8939;0.0;21;1633;10.0;-;-;-;-;-;-
2184;UNKNOWN;en;119.158.25.249;PK;MAN;19;RIGHT;2;10;14;2671;278.0;21136;298.0;24133;2;6248.0;43536;22;12370.0;2188;403.0;5072;398.0;25177;413.0;2923;48.0;1691;75.0;32854;2352.0;3586;4.0;7287;905.0;15069;0.0;2422;352.0;16143;1374.0;30498;0.0;35;2231;0.0;-;-;-;-;-;-
2186;UNKNOWN;en;119.154.81.231;PK;MAN;20;RIGHT;1;7;2;1169;369.0;23285;455.0;23787;5;5838.0;55004;21;26231.0;1303;309.0;1493;360.0;17643;1034.0;4639;5.0;802;168.0;18492;524.0;3074;73.0;3548;617.0;25577;0.0;2000;248.0;5649;672.0;8618;0.0;23;5838;14.0;-;-;-;-;-;-
2188;UNKNOWN;en;119.154.81.231;PK;MAN;19;RIGHT;0;5;4;867;347.0;14096;380.0;45381;7;6146.0;27403;20;11038.0;3168;913.0;1285;263.0;16408;398.0;3098;22.0;935;83.0;29520;882.0;1422;0.0;2440;330.0;14279;0.0;-;-;7080;1004.0;11123;0.0;25;1550;0.0;-;-;-;-;-;-
2189;UNKNOWN;en;119.154.81.231;PK;MAN;20;RIGHT;0;5;0;785;87.0;5090;1234.0;15322;7;6583.0;22857;20;9800.0;1160;391.0;1077;537.0;2291;268.0;4741;0.0;1102;362.0;33699;2221.0;4671;105.0;17666;119.0;-;-;4031;341.0;1710;189.0;98;0.0;21;6354;61.0;-;-;-;-;-;-
2190;UNKNOWN;en;5.254.65.2;RO;MAN;22;RIGHT;0;12;4;2638;74.0;5477;340.0;18693;0;2869.0;49973;20;21052.0;1740;160.0;1929;384.0;2566;154.0;3016;9.0;4909;624.0;14000;646.0;4996;682.0;45738;352.0;6965;0.0;1569;618.0;26855;353.0;10765;0.0;25;5061;35.0;-;-;-;-;-;-
2191;UNKNOWN;en;182.189.180.201;PK;MAN;19;RIGHT;0;6;2;1551;167.0;3472;348.0;15372;6;8708.0;35852;20;19183.0;1207;371.0;1363;728.0;1988;574.0;2844;3.0;922;251.0;8997;1552.0;1503;1.0;2230;707.0;3324;0.0;935;227.0;10237;709.0;58;0.0;23;4190;154.0;-;-;-;-;-;-
2192;UNKNOWN;en;182.189.180.201;PK;WOMAN;22;RIGHT;0;10;3;1534;211.0;13882;1038.0;16098;2;4749.0;45702;20;11776.0;6928;257.0;5340;284.0;5031;232.0;5233;91.0;1083;124.0;25001;5032.0;2898;337.0;13512;593.0;-;-;3263;222.0;13488;887.0;5467;0.0;24;3236;130.0;-;-;-;-;-;-
2193;UNKNOWN;en;182.189.180.201;PK;WOMAN;16;LEFT;0;10;3;1730;300.0;1863;151.0;15747;2;3157.0;49307;20;15129.0;3253;240.0;3280;881.0;11161;255.0;7439;4.0;6148;0.0;11844;1328.0;3477;597.0;24110;3285.0;573;0.0;2685;593.0;4805;1860.0;55729;0.0;24;4538;2012.0;-;-;-;-;-;-
2194;UNKNOWN;en;182.189.180.201;PK;WOMAN;16;LEFT;1;11;0;4905;164.0;6493;255.0;30966;1;2473.0;84146;21;9577.0;7077;270.0;1713;0.0;-;-;3819;229.0;6195;38.0;7006;1848.0;4563;687.0;12071;850.0;-;-;3678;505.0;2328;66.0;9903;0.0;21;11536;1085.0;-;-;-;-;-;-
2196;UNKNOWN;en;121.52.153.100;PK;MAN;19;LEFT;0;2;0;911;353.0;3194;746.0;16082;10;6995.0;26631;20;16767.0;1665;630.0;2141;420.0;6627;240.0;2401;43.0;1100;60.0;10021;362.0;3220;471.0;9220;505.0;2799;0.0;1464;396.0;8084;935.0;1315;0.0;21;2144;235.0;-;-;-;-;-;-
2197;C2FD;en;39.36.57.47;PK;WOMAN;21;RIGHT;106;8;-1;1648;70.0;6429;365.0;19521;4;4780.0;611341;126;38846.0;2014;226.0;4366;677.0;16786;485.0;2169;11.0;1218;69.0;23495;1599.0;3278;244.0;21365;1773.0;7942;0.0;1758;385.0;8901;823.0;5250;0.0;20;3087;12.0;-;-;-;-;-;-
2198;UNKNOWN;en;93.143.94.177;HR;MAN;21;LEFT;0;6;6;1123;258.0;6262;875.0;15857;6;3465.0;32825;20;10313.0;1816;814.0;3065;337.0;6116;318.0;1748;18.0;1129;137.0;13170;1612.0;2803;342.0;45657;283.0;4042;0.0;1555;293.0;14918;1186.0;16153;0.0;27;3784;0.0;-;-;-;-;-;-
2199;UNKNOWN;en;182.186.190.120;PK;MAN;21;RIGHT;1;8;0;1669;17.0;5973;243.0;21677;4;5124.0;72641;21;21527.0;1390;619.0;2241;462.0;3927;161.0;-;-;2669;186.0;17629;3398.0;2124;827.0;3643;598.0;14591;0.0;5147;1311.0;8159;389.0;8172;0.0;21;4491;352.0;-;-;-;-;-;-
2200;UNKNOWN;en;121.52.152.25;PK;MAN;18;RIGHT;0;7;4;1375;181.0;2992;191.0;15996;5;4573.0;45718;20;13150.0;1539;141.0;1660;434.0;4170;290.0;1914;10.0;1339;139.0;7044;772.0;1945;0.0;3764;100.0;3287;0.0;1821;593.0;3091;26.0;18952;0.0;25;2026;0.0;-;-;-;-;-;-
2201;UNKNOWN;en;121.52.153.100;PK;MAN;18;RIGHT;0;7;0;1978;302.0;4502;305.0;15861;5;5083.0;30841;20;11015.0;1469;244.0;4569;664.0;2382;227.0;-;-;2057;374.0;7082;2853.0;5530;19.0;4254;128.0;-;-;1944;460.0;2465;65.0;12366;0.0;21;3653;26.0;-;-;-;-;-;-
2202;UNKNOWN;en;185.93.180.67;GB;MAN;20;RIGHT;1;11;0;964;210.0;2166;192.0;16691;1;6187.0;40689;21;17828.0;1667;404.0;2135;723.0;4687;176.0;-;-;3944;320.0;13246;1313.0;2291;3.0;7801;139.0;5481;0.0;5195;1657.0;7505;367.0;14779;0.0;21;3212;0.0;-;-;-;-;-;-
2203;UNKNOWN;en;202.69.15.74;PK;MAN;21;LEFT;0;11;inf;4300;299.0;23720;616.0;21951;1;2756.0;55317;20;10218.0;2038;257.0;4074;282.0;9104;228.0;2465;58.0;2650;74.0;21036;3283.0;4738;76.0;18329;153.0;14829;0.0;1896;196.0;6806;414.0;-;-;-;8872;112.0;-;-;-;-;-;-
2204;UNKNOWN;en;121.52.153.100;PK;MAN;18;RIGHT;0;10;8;2170;290.0;2773;143.0;17671;2;4719.0;65519;20;16857.0;1378;372.0;4903;943.0;2118;403.0;-;-;2016;263.0;17810;3786.0;2558;578.0;1225;356.0;6312;0.0;1326;465.0;4288;318.0;8797;0.0;29;6951;1514.0;-;-;-;-;-;-
2206;UNKNOWN;en;121.52.153.100;PK;WOMAN;20;LEFT;24;11;5;5118;248.0;1672;240.0;15647;1;1885.0;126680;44;24742.0;2003;362.0;5530;416.0;1143;197.0;-;-;2553;385.0;15771;442.0;2238;129.0;21392;377.0;-;-;4472;916.0;3046;1108.0;95964;0.0;26;1391;38.0;-;-;-;-;-;-
2207;UNKNOWN;en;121.52.153.100;PK;WOMAN;21;RIGHT;4;7;2;3087;368.0;3832;960.0;15281;5;5458.0;59001;24;20067.0;3438;401.0;2560;831.0;1736;292.0;2264;709.0;1059;77.0;15250;4320.0;5309;933.0;23795;1328.0;2998;0.0;1684;1203.0;44875;3871.0;23302;0.0;23;2471;283.0;-;-;-;-;-;-
2208;UNKNOWN;en;121.52.153.100;PK;WOMAN;20;LEFT;5;10;1;1425;63.0;2154;295.0;15224;2;6046.0;106559;25;29536.0;1537;700.0;6435;1356.0;1204;379.0;2696;92.0;2616;209.0;14490;4064.0;4608;795.0;24738;1940.0;2471;0.0;1328;1100.0;2862;48.0;9057;0.0;22;6076;992.0;-;-;-;-;-;-
2209;UNKNOWN;en;121.52.153.100;PK;MAN;20;RIGHT;9;11;0;2053;283.0;8812;487.0;15267;1;2573.0;63259;29;13618.0;3576;247.0;7506;299.0;2979;322.0;-;-;2596;457.0;20208;3568.0;2038;10.0;21007;730.0;-;-;3078;441.0;38909;3976.0;6892;0.0;21;4692;933.0;-;-;-;-;-;-
2210;UNKNOWN;en;121.52.153.100;PK;MAN;19;RIGHT;14;12;0;2391;323.0;1600;444.0;15693;0;2561.0;108587;34;22905.0;1668;131.0;3696;355.0;1068;85.0;2991;0.0;2255;120.0;32219;6296.0;3254;0.0;7848;112.0;-;-;1326;391.0;3518;367.0;3009;0.0;21;2620;0.0;-;-;-;-;-;-
2211;UNKNOWN;en;121.52.153.100;PK;MAN;25;RIGHT;1;6;0;5407;186.0;13947;1117.0;15383;6;5918.0;35234;21;14935.0;2448;1108.0;5395;760.0;7843;1430.0;-;-;3562;95.0;16890;4185.0;2399;403.0;56722;916.0;-;-;11152;1168.0;12589;803.0;10624;0.0;21;1804;253.0;-;-;-;-;-;-
2213;UNKNOWN;en;121.52.153.100;PK;WOMAN;21;RIGHT;9;6;0;1896;225.0;9104;1389.0;15078;6;5999.0;58126;29;21093.0;2859;1831.0;5427;1267.0;4695;492.0;-;-;1930;270.0;8547;724.0;4240;17.0;219;0.0;3196;0.0;2280;1430.0;7385;256.0;1387;0.0;21;4044;52.0;-;-;-;-;-;-
2214;UNKNOWN;en;121.52.153.100;PK;MAN;21;RIGHT;0;4;1;1598;319.0;1572;396.0;15596;8;5811.0;58903;20;27704.0;1480;299.0;4133;1526.0;1832;71.0;-;-;2266;182.0;18191;2489.0;2047;0.0;10433;533.0;4384;0.0;1632;394.0;2676;901.0;8239;0.0;22;3747;14.0;-;-;-;-;-;-
2215;UNKNOWN;en;121.52.153.100;PK;WOMAN;21;RIGHT;5;9;2;1788;285.0;1449;306.0;15390;3;2581.0;57329;25;17842.0;3715;731.0;2837;321.0;1200;159.0;-;-;2350;808.0;7442;1553.0;5113;512.0;303;36.0;3114;0.0;1916;1225.0;2663;185.0;7484;0.0;23;6431;0.0;-;-;-;-;-;-
2217;UNKNOWN;en;121.52.153.100;PK;MAN;22;RIGHT;0;9;0;1140;344.0;1216;216.0;15441;3;4028.0;37055;20;15787.0;1337;367.0;9362;320.0;1037;195.0;-;-;4105;388.0;16865;3477.0;10376;189.0;14711;885.0;3146;0.0;2400;643.0;1862;281.0;7300;0.0;21;8297;725.0;-;-;-;-;-;-
2218;UNKNOWN;en;121.52.153.100;PK;MAN;19;RIGHT;0;7;0;5598;103.0;1762;267.0;15003;5;5787.0;31915;20;16529.0;4273;266.0;3544;426.0;1323;269.0;1674;9.0;1120;70.0;5450;419.0;4812;73.0;506;78.0;3067;0.0;2398;493.0;3899;707.0;8069;0.0;21;5137;230.0;-;-;-;-;-;-
2223;C2SD;hr;78.3.14.131;HR;MAN;23;LEFT;1;0;1;1072;270.0;5730;139.0;14225;12;5267.0;23431;21;14293.0;908;334.0;2135;373.0;4200;71.0;1631;1.0;751;35.0;12931;450.0;2213;204.0;6360;335.0;5395;0.0;903;221.0;1819;144.0;3701;0.0;22;1173;11.0;-;-;-;-;-;-
2224;C2SD;hr;78.3.14.131;HR;MAN;23;LEFT;0;0;0;713;287.0;4547;197.0;14129;12;5056.0;16119;20;10025.0;923;171.0;1115;802.0;2288;140.0;1333;0.0;574;18.0;3943;1561.0;1211;410.0;11512;197.0;-;-;901;305.0;1553;369.0;2201;0.0;21;1070;69.0;-;-;-;-;-;-
2228;UNKNOWN;en;121.52.153.100;PK;MAN;20;RIGHT;7;3;0;1890;154.0;15168;468.0;16138;9;6726.0;50276;27;15133.0;4402;701.0;84974;3845.0;13005;529.0;-;-;2267;390.0;26839;5501.0;2534;25.0;36941;1068.0;-;-;2886;907.0;60877;3116.0;8305;0.0;21;3500;330.0;-;-;-;-;-;-
2229;UNKNOWN;en;121.52.153.100;PK;MAN;20;RIGHT;0;11;10;7960;206.0;29501;191.0;16404;1;3077.0;31631;20;12916.0;1470;165.0;17815;783.0;4969;249.0;3965;18.0;10297;27.0;15119;146.0;2240;0.0;4262;362.0;6456;0.0;1634;192.0;31103;765.0;20367;0.0;31;4641;0.0;-;-;-;-;-;-
2230;UNKNOWN;en;121.52.153.100;PK;MAN;17;RIGHT;1;5;0;2433;71.0;7363;376.0;18066;7;4086.0;30547;21;9573.0;3778;537.0;7425;983.0;9239;830.0;-;-;2472;168.0;18146;2271.0;3452;321.0;10970;445.0;5322;0.0;1293;221.0;4016;127.0;7262;0.0;21;4450;34.0;-;-;-;-;-;-
2231;UNKNOWN;en;121.52.153.100;PK;WOMAN;21;RIGHT;0;11;1;5245;277.0;1920;215.0;14081;1;692.0;33287;20;13524.0;2293;185.0;3433;593.0;1953;240.0;4044;21.0;1376;240.0;81073;1420.0;5984;7.0;14410;177.0;-;-;8485;266.0;2867;41.0;2400;0.0;22;4776;8.0;-;-;-;-;-;-
2232;UNKNOWN;en;121.52.153.100;PK;WOMAN;18;RIGHT;0;4;10;1196;7.0;3637;153.0;15737;8;5773.0;35867;20;11841.0;1636;385.0;2746;1187.0;2933;216.0;-;-;2464;52.0;24272;3531.0;3640;27.0;14552;38.0;2190;0.0;1374;195.0;1846;45.0;23359;0.0;31;2904;0.0;-;-;-;-;-;-
2233;UNKNOWN;en;121.52.153.100;PK;MAN;18;RIGHT;0;6;3;3898;48.0;9825;1962.0;15839;6;5357.0;28547;20;9724.0;1572;233.0;3733;284.0;6174;858.0;-;-;2150;85.0;14087;1513.0;3015;300.0;3068;744.0;3087;0.0;2329;727.0;14039;1246.0;4580;0.0;24;6058;619.0;-;-;-;-;-;-
2234;UNKNOWN;en;121.52.153.100;PK;MAN;20;RIGHT;2;9;3;1822;119.0;2304;645.0;15899;3;3697.0;36623;22;31289.0;1158;205.0;13690;942.0;903;205.0;-;-;3360;171.0;12959;3917.0;1689;240.0;3333;389.0;3090;0.0;1139;276.0;2039;619.0;2946;0.0;24;3323;980.0;-;-;-;-;-;-
2237;UNKNOWN;en;121.52.153.100;PK;MAN;20;RIGHT;0;11;0;1605;202.0;2632;240.0;16140;1;4291.0;50274;20;10373.0;1285;269.0;39447;395.0;1343;291.0;2244;20.0;1811;91.0;24528;1953.0;3556;0.0;13453;181.0;3314;0.0;1884;354.0;6660;41.0;33835;0.0;21;3738;0.0;-;-;-;-;-;-
2239;UNKNOWN;en;121.52.153.100;PK;MAN;17;RIGHT;1;2;0;745;228.0;1361;259.0;15768;10;5503.0;31142;21;12114.0;1646;455.0;1173;373.0;1171;212.0;1822;150.0;880;144.0;8033;758.0;1741;110.0;3188;122.0;2684;0.0;1126;298.0;2223;37.0;2994;0.0;21;2825;54.0;-;-;-;-;-;-
2241;UNKNOWN;en;121.52.153.100;PK;WOMAN;19;RIGHT;2;4;0;1147;337.0;2397;805.0;15874;8;5489.0;34042;22;12408.0;11073;1536.0;37344;1136.0;1837;313.0;-;-;59852;228.0;15050;3814.0;4076;598.0;172;0.0;2980;0.0;2565;1853.0;3332;25.0;6345;0.0;21;4469;72.0;-;-;-;-;-;-
2242;UNKNOWN;en;121.52.153.100;PK;MAN;21;RIGHT;12;4;4;1546;40.0;935;226.0;15786;8;5408.0;300557;32;24165.0;1456;288.0;1019;182.0;811;256.0;-;-;2629;122.0;19327;3814.0;1019;20.0;2916;675.0;3263;0.0;1010;325.0;1388;95.0;1740;0.0;25;1594;0.0;-;-;-;-;-;-
2243;UNKNOWN;en;121.52.153.100;PK;MAN;20;RIGHT;1;7;9;1685;18.0;8798;267.0;16075;5;4972.0;33288;21;14110.0;3316;692.0;5264;1097.0;6026;464.0;2598;17.0;1403;184.0;14872;1315.0;3312;199.0;21139;1048.0;-;-;1219;262.0;19477;247.0;16820;0.0;30;4404;0.0;-;-;-;-;-;-
2244;UNKNOWN;en;5.254.65.26;RO;MAN;19;RIGHT;15;8;1;1080;171.0;8745;601.0;16194;4;7788.0;56181;35;23835.0;1575;222.0;1729;308.0;1459;113.0;-;-;3744;229.0;12537;1588.0;2530;494.0;10758;1008.0;-;-;2071;880.0;5094;1803.0;6405;0.0;22;5558;89.0;-;-;-;-;-;-
2246;UNKNOWN;en;121.52.153.100;PK;MAN;21;RIGHT;1;6;0;17087;69.0;1694;393.0;15844;6;3507.0;32056;21;15760.0;7898;1112.0;1540;380.0;1216;192.0;-;-;1679;17.0;13521;1205.0;4905;659.0;393;134.0;3069;0.0;1429;301.0;1144;23.0;1388;0.0;21;826;0.0;-;-;-;-;-;-
2247;UNKNOWN;en;121.52.153.100;PK;WOMAN;18;RIGHT;0;11;7;910;150.0;4786;264.0;18322;1;4036.0;39547;20;24479.0;2887;668.0;3470;686.0;7008;536.0;2131;23.0;1104;62.0;10771;953.0;6112;265.0;14762;1259.0;12294;0.0;8532;1303.0;2623;216.0;45575;0.0;28;3951;67.0;-;-;-;-;-;-
2248;UNKNOWN;en;121.52.153.100;PK;MAN;21;RIGHT;0;8;0;849;175.0;3177;288.0;14269;4;4452.0;29008;20;16870.0;1769;632.0;1441;235.0;1326;298.0;-;-;2632;105.0;11204;2297.0;4514;505.0;3135;122.0;2884;0.0;1618;601.0;2229;1544.0;7451;0.0;21;6478;204.0;-;-;-;-;-;-
2249;UNKNOWN;en;121.52.153.100;PK;MAN;18;RIGHT;0;4;7;776;78.0;8447;1741.0;15782;8;7577.0;30861;20;16986.0;1123;539.0;1347;532.0;1165;274.0;-;-;2178;102.0;14581;2117.0;2365;3.0;8455;683.0;1644;0.0;1375;310.0;1271;72.0;1237;0.0;28;5031;0.0;-;-;-;-;-;-
2250;UNKNOWN;en;121.52.153.100;PK;MAN;18;RIGHT;0;9;4;913;109.0;1747;651.0;15693;3;4920.0;30130;20;13492.0;16873;330.0;1413;649.0;2830;406.0;2573;20.0;2076;48.0;6975;338.0;1475;0.0;9379;267.0;-;-;2603;407.0;2923;52.0;1288;0.0;25;3058;0.0;-;-;-;-;-;-
2251;UNKNOWN;en;121.52.153.100;PK;MAN;20;RIGHT;4;12;19;1260;28.0;2337;228.0;16792;0;1427.0;44187;24;16439.0;1394;235.0;5319;327.0;2899;249.0;3269;37.0;2583;57.0;40141;1573.0;1996;0.0;3844;57.0;2315;0.0;3198;451.0;1218;68.0;130722;0.0;40;6181;11.0;-;-;-;-;-;-
2252;UNKNOWN;en;121.52.153.100;PK;MAN;19;RIGHT;1;2;0;1398;8.0;1626;437.0;14429;10;6295.0;43870;21;19765.0;1065;361.0;1364;436.0;1135;348.0;1471;3.0;1093;143.0;17500;6927.0;2920;709.0;5326;505.0;3163;0.0;1348;445.0;5678;738.0;1434;0.0;21;10275;1584.0;-;-;-;-;-;-
2255;UNKNOWN;en;121.52.153.100;PK;WOMAN;21;RIGHT;0;11;8;11399;515.0;2953;246.0;15854;1;5098.0;39011;20;10816.0;3266;260.0;3962;226.0;2548;276.0;4074;64.0;12831;187.0;12524;2533.0;5196;192.0;15325;720.0;-;-;5723;833.0;4934;79.0;31499;0.0;29;4459;54.0;-;-;-;-;-;-
2256;UNKNOWN;en;121.52.153.100;PK;MAN;19;RIGHT;0;9;0;2877;365.0;1733;228.0;15941;3;2997.0;46140;20;15293.0;2399;550.0;3232;679.0;1734;380.0;-;-;3898;216.0;35660;5582.0;2414;0.0;8026;546.0;-;-;3298;1338.0;2657;593.0;3188;0.0;21;3820;0.0;-;-;-;-;-;-
2257;UNKNOWN;en;121.52.153.100;PK;MAN;18;LEFT;0;12;0;1558;8.0;2108;188.0;16178;0;4439.0;33400;20;9909.0;1272;246.0;6193;1095.0;1300;132.0;-;-;2398;264.0;17683;2341.0;5738;396.0;12841;566.0;3036;0.0;1605;420.0;1906;41.0;17433;0.0;21;10209;95.0;-;-;-;-;-;-
