685083;resultado3;18/9/14 21:27;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1947;answer;MAN;205;11;205;UO1;81.9.161.40;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"en-US,en;q=0.8,es;q=0.6";600;700;237212;11;UO1;UO1;MAN;237212
1072556;resultado3;29/9/14 16:05;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1350;answer;MAN;285;11;285;UO1;81.9.197.6;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36";"es-ES,es;q=0.8";600;700;237351;11;UO1;UO1;MAN;237351
886939;resultado3;23/9/14 18:35;GENDER_VALUE;-1;-1;-1;-1;-1;-1;2365;answer;MAN;250;11;250;UO1;88.1.214.59;"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36";"es-ES,es;q=0.8,en;q=0.6";600;577;237549;11;UO1;UO1;MAN;237549
877375;resultado3;23/9/14 16:00;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1757;answer;MAN;247;11;247;UO1;85.152.177.250;Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36;"es-ES,es;q=0.8";600;700;237576;11;UO1;UO1;MAN;237576
712509;resultado3;19/9/14 10:46;GENDER_VALUE;-1;-1;-1;-1;-1;-1;2208;answer;MAN;209;11;209;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"en-US,en;q=0.8";600;700;240372;11;UO1;UO1;MAN;240372
1025283;resultado3;26/9/14 10:54;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1562;answer;MAN;275;11;275;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36";"es-ES,es;q=0.8,en;q=0.6";600;694;244588;11;UO1;UO1;MAN;244588
453636;resultado3;17/9/14 13:49;GENDER_VALUE;-1;-1;-1;-1;-1;-1;2127;answer;MAN;138;11;138;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"es-ES,es;q=0.8,en;q=0.6";600;700;244594;11;UO1;UO1;MAN;244594
510739;resultado3;17/9/14 15:49;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1562;answer;MAN;160;11;160;UO1;193.152.207.160;"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"es-ES,es;q=0.8";600;700;244600;11;UO1;UO1;MAN;244600
739557;resultado3;19/9/14 13:48;GENDER_VALUE;-1;-1;-1;-1;-1;-1;2716;answer;MAN;215;11;215;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"en-US,en;q=0.8";600;700;244603;11;UO1;UO1;MAN;244603
471769;resultado3;17/9/14 13:50;GENDER_VALUE;-1;-1;-1;-1;-1;-1;3405;answer;MAN;144;11;144;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"es-ES,es;q=0.8,en;q=0.6";600;700;244637;11;UO1;UO1;MAN;244637
1142787;resultado3;21/10/14 19:52;GENDER_VALUE;-1;-1;-1;-1;-1;-1;2345;answer;MAN;303;11;303;UO1;87.217.132.228;"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko";es-ES;600;583;244702;11;UO1;UO1;MAN;244702
472337;resultado3;17/9/14 13:50;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1505;answer;MAN;149;11;149;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"es-ES,es;q=0.8,en;q=0.6";600;700;244704;11;UO1;UO1;MAN;244704
391073;resultado3;17/9/14 13:43;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1546;answer;MAN;132;11;132;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0";"en-US,en;q=0.5";600;700;244707;11;UO1;UO1;MAN;244707
787182;resultado3;19/9/14 14:00;GENDER_VALUE;-1;-1;-1;-1;-1;-1;6654;answer;MAN;223;11;223;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0";"es-ES,es;q=0.8,en-US;q=0.5,en;q=0.3";600;700;244730;11;UO1;UO1;MAN;244730
740563;resultado3;19/9/14 13:48;GENDER_VALUE;-1;-1;-1;-1;-1;-1;2246;answer;MAN;218;11;218;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0";"en-US,en;q=0.5";600;700;244747;11;UO1;UO1;MAN;244747
527474;resultado3;17/9/14 16:35;GENDER_VALUE;-1;-1;-1;-1;-1;-1;2442;answer;MAN;167;11;167;UO1;89.130.78.161;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"es-ES,es;q=0.8,en;q=0.6,fr;q=0.4";600;666;244759;11;UO1;UO1;MAN;244759
1121183;resultado3;14/10/14 15:17;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1932;answer;MAN;296;11;296;UO1;85.57.161.237;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"es-ES,es;q=0.8";600;577;244776;11;UO1;UO1;MAN;244776
1182413;resultado3;28/10/14 16:02;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1626;answer;MAN;309;11;309;UO1;85.152.92.208;"Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:32.0) Gecko/20100101 Firefox/32.0";"ast,es-es;q=0.8,es;q=0.6,en-us;q=0.4,en;q=0.2";600;558;244793;11;UO1;UO1;MAN;244793
454102;resultado3;17/9/14 13:49;GENDER_VALUE;-1;-1;-1;-1;-1;-1;2141;answer;MAN;137;11;137;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"es-ES,es;q=0.8,en;q=0.6";600;700;244795;11;UO1;UO1;MAN;244795
1088950;resultado3;30/9/14 17:44;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1656;answer;MAN;288;11;288;UO1;93.156.43.163;"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36";"es-ES,es;q=0.8";600;510;244801;11;UO1;UO1;MAN;244801
1191410;resultado3;29/10/14 16:42;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1822;answer;MAN;312;11;312;UO1;85.152.245.182;"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36";"es-ES,es;q=0.8";600;553;244835;11;UO1;UO1;MAN;244835
375480;resultado3;17/9/14 13:42;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1151;answer;MAN;126;11;126;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"en-US,en;q=0.8";600;700;244843;11;UO1;UO1;MAN;244843
1179151;resultado3;22/10/14 21:42;GENDER_VALUE;-1;-1;-1;-1;-1;-1;2171;answer;MAN;307;11;307;UO1;93.156.137.119;"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36";"es-ES,es;q=0.8";600;553;244847;11;UO1;UO1;MAN;244847
465965;resultado3;17/9/14 13:50;GENDER_VALUE;-1;-1;-1;-1;-1;-1;3250;answer;MAN;145;11;145;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"es-ES,es;q=0.8,en;q=0.6";600;700;244854;11;UO1;UO1;MAN;244854
205530;resultado3;16/9/14 16:46;GENDER_VALUE;-1;-1;-1;-1;-1;-1;2722;answer;MAN;92;11;92;UO1;95.16.155.194;"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"es-ES,es;q=0.8,en;q=0.6";600;510;244858;11;UO1;UO1;MAN;244858
646099;resultado3;18/9/14 16:07;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1770;answer;MAN;199;11;199;UO1;156.35.80.180;"Mozilla/5.0 (Windows NT 6.3; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0";"es-ES,es;q=0.8,en-US;q=0.5,en;q=0.3";600;700;244859;11;UO1;UO1;MAN;244859
389990;resultado3;17/9/14 13:43;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1698;answer;MAN;131;11;131;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"en-US,en;q=0.8";600;700;244881;11;UO1;UO1;MAN;244881
